1933.5, 0.14, 243.8, 8.1, 0.3, 4.6, 152.7, -0.03, -1.53,    0,  0,    0, -5, -2.10, 44.6812576, 37.7940672, -30.00, 15.50,  1, 0.0, 0.0,  0, -5;
1934.0, 0.15, 243.8, 9.2, 0.3, 3.4, 151.6, -0.03, -1.57,    0,  0,    0, -5, -2.30, 44.6812576, 37.7940704, -30.00, 16.20,  1, 0.0, 0.0,  0, -5;
1934.5, 0.15, 243.8, 8.1, 0.2, 2.3, 152.1, -0.03, -1.57,    0,  0,    0, -5, -2.60, 44.6812576, 37.7940704, -30.60, 16.20,  1, 0.0, 0.0,  0, -5;
1935.0, 0.14, 243.8, 8.1, 0.1, 1.2, 153.2, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812576, 37.7940704, -30.70, 15.50,  1, 0.0, 0.0,  0, -5;
1935.5, 0.14, 243.8, 9.2, -0.0, 0.0, 151.6, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812576, 37.7940704, -30.00, 16.20,  1, 0.0, 0.0,  0, -5;
1936.0, 0.11, 243.8, 9.2, -0.0, 0.0, 150.0, -0.03, -1.57,    0,  0,    0, -5, -2.50, 44.6812544, 37.7940736, -29.30, 16.90,  1, 0.0, 0.0,  0, -5;
1936.5, 0.11, 243.8, 8.1, -0.1, 358.8, 151.3, -0.03, -1.53,    0,  0,    0, -5, -2.30, 44.6812544, 37.7940736, -29.60, 16.20,  1, 0.0, 0.0,  0, -5;
1937.1, 0.14, 243.8, 8.1, -0.2, 356.5, 152.8, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812480, 37.7940736, -30.70, 15.80,  1, 0.0, 0.0,  0, -5;
1937.6, 0.14, 243.8, 8.1, -0.3, 355.4, 150.3, -0.03, -1.53,    0,  0,    0, -5, -2.10, 44.6812480, 37.7940736, -30.30, 17.30,  1, 0.0, 0.0,  0, -5;
1938.1, 0.12, 243.8, 8.1, -0.4, 354.2, 151.1, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812480, 37.7940736, -31.40, 17.30,  1, 0.0, 0.0,  0, -5;
1938.6, 0.12, 243.8, 8.1, -0.5, 353.1, 151.3, -0.03, -1.53,    0,  0,    0, -5, -2.50, 44.6812480, 37.7940736, -32.10, 17.60,  1, 0.0, 0.0,  0, -5;
1939.1, 0.12, 243.8, 8.0, -0.6, 352.0, 151.7, -0.03, -1.57,    0,  0,    0, -5, -2.60, 44.6812448, 37.7940736, -31.40, 16.90,  1, 0.0, 0.0,  0, -5;
1939.6, 0.12, 243.8, 8.0, -0.6, 350.8, 148.8, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812448, 37.7940736, -31.40, 19.00,  1, 0.0, 0.0,  0, -5;
1940.1, 0.13, 243.8, 9.2, -0.8, 349.7, 146.7, -0.03, -1.57,    0,  0,    0, -5, -2.60, 44.6812448, 37.7940800, -31.70, 20.80,  1, 0.0, 0.0,  0, -5;
1940.7, 0.13, 243.8, 8.0, -0.8, 348.5, 146.2, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812448, 37.7940800, -31.10, 20.80,  1, 0.0, 0.0,  0, -5;
1941.2, 0.12, 243.8, 8.0, -0.9, 347.4, 145.1, -0.03, -1.53,    0,  0,    0, -5, -2.40, 44.6812448, 37.7940800, -30.30, 21.10,  1, 0.0, 0.0,  0, -5;
1941.7, 0.14, 243.8, 8.1, -1.0, 346.1, 142.2, -0.03, -1.57,    0,  0,    0, -5, -2.20, 44.6812416, 37.7940832, -30.00, 23.30,  1, 0.0, 0.0,  0, -5;
1942.2, 0.14, 243.8, 9.2, -1.2, 345.0, 143.8, -0.03, -1.60,    0,  0,    0, -5, -2.30, 44.6812416, 37.7940832, -30.30, 22.20,  1, 0.0, 0.0,  0, -5;
1942.7, 0.10, 243.8, 8.0, -1.1, 343.8, 142.8, -0.03, -1.53,    0,  0,    0, -5, -2.70, 44.6812416, 37.7940832, -29.60, 22.50,  1, 0.0, 0.0,  0, -5;
1943.2, 0.10, 243.8, 8.2, -0.1, 342.6, 139.6, -0.03, -1.53,    0,  0,    0, -5, -2.10, 44.6812416, 37.7940832, -28.20, 24.00,  1, 0.0, 0.0,  0, -5;
1943.7, 0.03, 243.8, 8.1, -0.2, 341.5, 140.5, -0.03, -1.57,    0,  0,    0, -5, -2.30, 44.6812416, 37.7940864, -28.60, 23.60,  1, 0.0, 0.0,  0, -5;
1944.3, 0.03, 243.8, 8.1, -0.3, 339.2, 138.9, -0.03, -1.53,    0,  0,    0, -5, -2.30, 44.6812416, 37.7940864, -27.50, 24.00,  1, 0.0, 0.0,  0, -5;
1944.8, 0.07, 243.8, 8.2, -0.3, 339.0, 137.7, -0.03, -1.53,    0,  0,    0, -5, -2.30, 44.6812416, 37.7940864, -27.50, 25.00,  1, 0.0, 0.0,  0, -5;
1945.3, 0.07, 243.8, 8.2, -0.4, 337.9, 135.8, -0.03, -1.53,    0,  0,    0, -5, -2.10, 44.6812416, 37.7940864, -25.30, 24.60,  1, 0.0, 0.0,  0, -5;
1945.8, 0.10, 243.8, 8.2, -0.5, 336.7, 136.2, -0.03, -1.57,    0,  0,    0, -5, -2.10, 44.6812416, 37.7940864, -26.40, 25.30,  1, 0.0, 0.0,  0, -5;
1946.3, 0.10, 243.8, 8.1, -0.6, 335.6, 132.7, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812416, 37.7940864, -24.70, 26.80,  1, 0.0, 0.0,  0, -5;
1946.8, 0.08, 243.8, 9.3, -0.9, 334.3, 131.8, -0.03, -1.57,    0,  0,    0, -5, -1.90, 44.6812416, 37.7940896, -23.60, 26.40,  1, 0.0, 0.0,  0, -5;
1947.3, 0.08, 243.8, 8.2, -0.8, 333.1, 131.3, -0.03, -1.53,    0,  0,    0, -5, -2.20, 44.6812416, 37.7940896, -23.30, 26.50,  1, 0.0, 0.0,  0, -5;
1947.9, 0.08, 243.8, 8.1, -0.8, 332.0, 130.2, -0.03, -1.53,    0,  0,    0, -5, -1.60, 44.6812416, 37.7940896, -22.90, 27.10,  1, 0.0, 0.0,  0, -5;
